citympg,cylinders,displacement,drive,highwaympg,make,model,class,year,transmissiontype,transmissionspeeds,co2emissions
17,6,3.8,Front-Wheel Drive,26,Buick,Regal,Midsize Cars,1991,Automatic,4,444.35
16,6,3.8,Front-Wheel Drive,24,Buick,Riviera,Midsize Cars,1991,Automatic,4,467.7368421
17,6,3.1,Front-Wheel Drive,28,Chevrolet,Lumina,Midsize Cars,1991,Automatic,4,444.35
15,6,3.4,Front-Wheel Drive,24,Chevrolet,Lumina,Midsize Cars,1991,Automatic,4,493.7222222
17,6,3.3,Front-Wheel Drive,24,Chrysler,New Yorker,Midsize Cars,1991,Automatic,4,467.7368421
17,6,3,Front-Wheel Drive,24,Nissan,Maxima,Midsize Cars,1991,Automatic,4,467.7368421
18,6,3,Front-Wheel Drive,24,Dodge,Dynasty,Midsize Cars,1991,Automatic,4,444.35
17,6,3.3,Front-Wheel Drive,24,Dodge,Dynasty,Midsize Cars,1991,Automatic,4,467.7368421
18,6,3,Front-Wheel Drive,24,Dodge,Spirit,Midsize Cars,1991,Automatic,4,444.35
18,6,3,Front-Wheel Drive,26,Ford,Taurus,Midsize Cars,1991,Automatic,4,423.1904762
16,6,3.8,Front-Wheel Drive,26,Ford,Taurus,Midsize Cars,1991,Automatic,4,467.7368421
16,6,3,Front-Wheel Drive,22,Hyundai,Sonata,Midsize Cars,1991,Automatic,4,493.7222222
18,6,3,Front-Wheel Drive,26,Mercury,Sable,Midsize Cars,1991,Automatic,4,423.1904762
16,6,3.8,Front-Wheel Drive,26,Mercury,Sable,Midsize Cars,1991,Automatic,4,467.7368421
17,6,3.3,Front-Wheel Drive,27,Oldsmobile,Cutlass Ciera,Midsize Cars,1991,Automatic,4,444.35
17,6,3.1,Front-Wheel Drive,27,Oldsmobile,Cutlass Supreme,Midsize Cars,1991,Automatic,4,444.35
15,6,3.4,Front-Wheel Drive,24,Oldsmobile,Cutlass Supreme,Midsize Cars,1991,Automatic,4,493.7222222
16,6,3.8,Front-Wheel Drive,24,Oldsmobile,Trofeo/Toronado,Midsize Cars,1991,Automatic,4,467.7368421
18,6,3,Front-Wheel Drive,24,Plymouth,Acclaim,Midsize Cars,1991,Automatic,4,444.35
17,6,3.1,Front-Wheel Drive,28,Pontiac,Grand Prix,Midsize Cars,1991,Automatic,4,444.35
15,6,3.4,Front-Wheel Drive,24,Pontiac,Grand Prix,Midsize Cars,1991,Automatic,4,493.7222222
17,6,3.1,Front-Wheel Drive,28,Pontiac,6000,Midsize Cars,1991,Automatic,4,444.35
17,6,3.1,Front-Wheel Drive,26,Chevrolet,Corsica,Midsize Cars,1991,Manual,5,444.35
15,6,3.4,Front-Wheel Drive,24,Chevrolet,Lumina,Midsize Cars,1991,Manual,5,493.7222222
14,6,3,Front-Wheel Drive,20,CX Automotive,XM v6,Midsize Cars,1991,Manual,5,555.4375
18,6,3,Front-Wheel Drive,24,Nissan,Maxima,Midsize Cars,1991,Manual,5,444.35
16,6,3,Front-Wheel Drive,24,Ford,Taurus SHO,Midsize Cars,1991,Manual,5,467.7368421
15,6,3.4,Front-Wheel Drive,24,Oldsmobile,Cutlass Supreme,Midsize Cars,1991,Manual,5,493.7222222
15,6,3.4,Front-Wheel Drive,24,Pontiac,Grand Prix,Midsize Cars,1991,Manual,5,493.7222222
15,8,4.9,Front-Wheel Drive,24,Cadillac,Eldorado,Midsize Cars,1991,Automatic,4,493.7222222
15,8,4.9,Front-Wheel Drive,24,Cadillac,Seville,Midsize Cars,1991,Automatic,4,493.7222222
18,4,2.5,Front-Wheel Drive,26,Buick,Century Wagon,Midsize Cars,1991,Automatic,3,423.1904762
18,4,2.5,Front-Wheel Drive,26,Oldsmobile,Cutlass Cruiser,Midsize Cars,1991,Automatic,3,423.1904762
18,4,2.5,Front-Wheel Drive,26,Pontiac,6000 Wagon,Midsize Cars,1991,Automatic,3,423.1904762
18,4,1.9,Front-Wheel Drive,23,Peugeot,405 Sports Wagon,Midsize Cars,1991,Automatic,4,444.35
18,4,2,Front-Wheel Drive,26,Volkswagen,Passat Wagon,Midsize Cars,1991,Automatic,4,423.1904762
18,4,1.9,Front-Wheel Drive,24,Peugeot,405 Sports Wagon,Midsize Cars,1991,Manual,5,444.35
18,4,2,Front-Wheel Drive,27,Volkswagen,Passat Wagon,Midsize Cars,1991,Manual,5,423.1904762
17,6,3.3,Front-Wheel Drive,23,Buick,Century Wagon,Midsize Cars,1991,Automatic,3,467.7368421
17,6,3.3,Front-Wheel Drive,23,Oldsmobile,Cutlass Cruiser,Midsize Cars,1991,Automatic,3,467.7368421
17,6,3.3,Front-Wheel Drive,27,Buick,Century Wagon,Midsize Cars,1991,Automatic,4,444.35
18,6,3,Front-Wheel Drive,26,Ford,Taurus Wagon,Midsize Cars,1991,Automatic,4,423.1904762
16,6,3.8,Front-Wheel Drive,23,Ford,Taurus Wagon,Midsize Cars,1991,Automatic,4,493.7222222
18,6,3,Front-Wheel Drive,26,Mercury,Sable Wagon,Midsize Cars,1991,Automatic,4,423.1904762
16,6,3.8,Front-Wheel Drive,23,Mercury,Sable Wagon,Midsize Cars,1991,Automatic,4,493.7222222
17,6,3.3,Front-Wheel Drive,27,Oldsmobile,Cutlass Cruiser,Midsize Cars,1991,Automatic,4,444.35
17,6,3.1,Front-Wheel Drive,28,Pontiac,6000 Wagon,Midsize Cars,1991,Automatic,4,444.35
16,4,2,Rear-Wheel Drive,18,Mercedes-Benz,230E,Midsize Cars,1991,Automatic,4,522.7647059
17,4,2.3,Rear-Wheel Drive,20,Volvo,740,Midsize Cars,1991,Automatic,4,493.7222222
18,4,2.3,Rear-Wheel Drive,24,Volvo,740,Midsize Cars,1991,Automatic,4,444.35
16,4,2.3,Rear-Wheel Drive,22,Volvo,940 GLE 16-Valve,Midsize Cars,1991,Automatic,4,493.7222222
17,4,2.3,Rear-Wheel Drive,20,Volvo,940 SE,Midsize Cars,1991,Automatic,4,493.7222222
17,4,2.3,Rear-Wheel Drive,20,Volvo,940 Turbo,Midsize Cars,1991,Automatic,4,493.7222222
18,4,2.3,Rear-Wheel Drive,24,Volvo,740,Midsize Cars,1991,Manual,5,444.35
19,4,2.3,Rear-Wheel Drive,26,Volvo,740,Midsize Cars,1991,Manual,5,403.9545455
14,6,2.5,Rear-Wheel Drive,17,Import Trade Services,ITS 520,Midsize Cars,1991,Automatic,4,592.4666667
15,6,3.4,Rear-Wheel Drive,20,BMW,735i,Midsize Cars,1991,Automatic,4,555.4375
15,6,3.4,Rear-Wheel Drive,20,BMW,735il,Midsize Cars,1991,Automatic,4,555.4375
17,6,3.8,Rear-Wheel Drive,24,Ford,Thunderbird,Midsize Cars,1991,Automatic,4,444.35
15,6,3.8,Rear-Wheel Drive,21,Ford,Thunderbird,Midsize Cars,1991,Automatic,4,493.7222222
14,6,3,Rear-Wheel Drive,16,Mercedes-Benz,300SEL,Midsize Cars,1991,Automatic,4,592.4666667
11,6,3.4,Rear-Wheel Drive,15,BMW,735i Luxury,Midsize Cars,1991,Automatic,4,683.6153846
15,6,2.5,Rear-Wheel Drive,17,BMW,525i,Midsize Cars,1991,Automatic,4,592.4666667
15,6,2.5,Rear-Wheel Drive,17,Import Trade Services,ITS 520,Midsize Cars,1991,Automatic,4,592.4666667
11,6,3.4,Rear-Wheel Drive,17,BMW,735il,Midsize Cars,1991,Automatic,4,634.7857143
15,6,2.6,Rear-Wheel Drive,17,Mercedes-Benz,260E,Midsize Cars,1991,Automatic,4,555.4375
15,6,3,Rear-Wheel Drive,16,Mercedes-Benz,300E,Midsize Cars,1991,Automatic,4,592.4666667
17,6,3.8,Rear-Wheel Drive,24,Mercury,Cougar,Midsize Cars,1991,Automatic,4,444.35
17,6,3,Rear-Wheel Drive,21,Mazda,929,Midsize Cars,1991,Automatic,4,493.7222222
16,6,3,Rear-Wheel Drive,20,Mazda,929,Midsize Cars,1991,Automatic,4,493.7222222
15,6,3,Rear-Wheel Drive,19,Mercedes-Benz,300SEL,Midsize Cars,1991,Automatic,4,555.4375
19,6,3.5,Rear-Wheel Drive,23,Mercedes-Benz,350SDL Turbo,Midsize Cars,1991,Automatic,4,484.7619048
14,6,3.4,Rear-Wheel Drive,21,BMW,735i,Midsize Cars,1991,Manual,5,555.4375
15,6,3.8,Rear-Wheel Drive,22,Ford,Thunderbird,Midsize Cars,1991,Manual,5,493.7222222
9,8,6.8,Rear-Wheel Drive,12,Rolls-Royce,Eight/Mulsanne S,Midsize Cars,1991,Automatic,3,888.7
9,8,6.8,Rear-Wheel Drive,12,Rolls-Royce,Turbo R,Midsize Cars,1991,Automatic,3,888.7
9,8,6.8,Rear-Wheel Drive,12,Rolls-Royce,Silver Spirit II/Silver Spur,Midsize Cars,1991,Automatic,3,888.7
11,8,5.6,Rear-Wheel Drive,15,Wallace Environmental,Wetl 500 SEL,Midsize Cars,1991,Automatic,4,683.6153846
11,8,5.6,Rear-Wheel Drive,15,Wallace Environmental,Wetl 560 SEL,Midsize Cars,1991,Automatic,4,683.6153846
16,8,5,Rear-Wheel Drive,22,Ford,Thunderbird,Midsize Cars,1991,Automatic,4,493.7222222
15,8,4.5,Rear-Wheel Drive,20,Infiniti,Q45,Midsize Cars,1991,Automatic,4,522.7647059
13,8,4.5,Rear-Wheel Drive,17,Infiniti,Q45 Full-Active Suspension,Midsize Cars,1991,Automatic,4,592.4666667
14,8,4.9,Rear-Wheel Drive,18,Porsche,928 S4,Midsize Cars,1991,Automatic,4,592.4666667
11,8,4.2,Rear-Wheel Drive,15,Mercedes-Benz,420 SE,Midsize Cars,1991,Automatic,4,683.6153846
16,8,4,Rear-Wheel Drive,21,Lexus,LS 400,Midsize Cars,1991,Automatic,4,493.7222222
16,8,5,Rear-Wheel Drive,22,Mercury,Cougar,Midsize Cars,1991,Automatic,4,493.7222222
15,8,5,Rear-Wheel Drive,22,Lincoln,Mark VII,Midsize Cars,1991,Automatic,4,493.7222222
14,8,4.2,Rear-Wheel Drive,17,Mercedes-Benz,420SEL,Midsize Cars,1991,Automatic,4,592.4666667
12,8,5.6,Rear-Wheel Drive,16,Mercedes-Benz,560SEL,Midsize Cars,1991,Automatic,4,634.7857143
11,12,5,Rear-Wheel Drive,17,BMW,750il,Midsize Cars,1991,Automatic,4,683.6153846
15,4,2.3,Rear-Wheel Drive,17,Import Trade Services,ITS 200TE,Midsize Cars,1991,Automatic,4,555.4375
15,4,2.3,Rear-Wheel Drive,17,Import Trade Services,ITS 230TE,Midsize Cars,1991,Automatic,4,555.4375
16,4,2.1,Rear-Wheel Drive,20,Peugeot,505 Station Wagon,Midsize Cars,1991,Automatic,4,493.7222222
17,4,2.2,Rear-Wheel Drive,20,Peugeot,505 Station Wagon,Midsize Cars,1991,Automatic,4,493.7222222
18,4,2.3,Rear-Wheel Drive,23,Volvo,240 Wagon,Midsize Cars,1991,Automatic,4,444.35
17,4,2.3,Rear-Wheel Drive,20,Volvo,740 Wagon,Midsize Cars,1991,Automatic,4,493.7222222
18,4,2.3,Rear-Wheel Drive,24,Volvo,740 Wagon,Midsize Cars,1991,Automatic,4,444.35
16,4,2.3,Rear-Wheel Drive,22,Volvo,940 GLE 16-Valve Wagon,Midsize Cars,1991,Automatic,4,493.7222222
17,4,2.3,Rear-Wheel Drive,20,Volvo,940 SE Wagon,Midsize Cars,1991,Automatic,4,493.7222222
17,4,2.3,Rear-Wheel Drive,20,Volvo,940 Turbo Wagon,Midsize Cars,1991,Automatic,4,493.7222222
18,4,2,Rear-Wheel Drive,24,Mercedes-Benz,230CE,Midsize Cars,1991,Manual,4,444.35
16,4,2.2,Rear-Wheel Drive,20,Peugeot,505 Station Wagon,Midsize Cars,1991,Manual,5,493.7222222
19,4,2.3,Rear-Wheel Drive,26,Volvo,240 Wagon,Midsize Cars,1991,Manual,5,403.9545455
18,4,2.3,Rear-Wheel Drive,24,Volvo,740 Wagon,Midsize Cars,1991,Manual,5,444.35
19,4,2.3,Rear-Wheel Drive,26,Volvo,740 Wagon,Midsize Cars,1991,Manual,5,403.9545455
15,6,3,Rear-Wheel Drive,20,Mercedes-Benz,300TE,Midsize Cars,1991,Automatic,4,522.7647059
15,6,2.9,Rear-Wheel Drive,16,Wallace Environmental,Wetl 300 TE,Midsize Cars,1991,Automatic,4,592.4666667
15,8,5,Rear-Wheel Drive,23,Buick,Roadmaster Wagon,Midsize Cars,1991,Automatic,4,522.7647059
15,8,5,Rear-Wheel Drive,23,Chevrolet,Caprice Wagon,Midsize Cars,1991,Automatic,4,522.7647059
15,8,5,Rear-Wheel Drive,22,Ford,LTD Crown Victoria Wagon,Midsize Cars,1991,Automatic,4,493.7222222
15,8,5,Rear-Wheel Drive,22,Mercury,Grand Marquis Wagon,Midsize Cars,1991,Automatic,4,493.7222222
15,8,5,Rear-Wheel Drive,23,Oldsmobile,Custom Cruiser,Midsize Cars,1991,Automatic,4,522.7647059
19,4,2.3,All-Wheel Drive,23,Ford,Ranger Pickup 4WD,Pickup,1991,Manual,5,423.1904762
15,6,2.9,All-Wheel Drive,20,Ford,Ranger Pickup 4WD,Pickup,1991,Automatic,4,522.7647059
15,6,4,All-Wheel Drive,19,Ford,Ranger Pickup 4WD,Pickup,1991,Automatic,4,555.4375
13,6,4.3,All-Wheel Drive,16,"PAS, Inc",Pas-Syclone,Pickup,1991,Automatic,4,634.7857143
16,6,2.9,All-Wheel Drive,20,Ford,Ranger Pickup 4WD,Pickup,1991,Manual,5,493.7222222
15,6,4,All-Wheel Drive,20,Ford,Ranger Pickup 4WD,Pickup,1991,Manual,5,522.7647059
16,4,2.4,All-Wheel Drive,19,Dodge,Power Ram 50 4WD,Pickup,1991,Automatic,4,522.7647059
16,4,2.4,All-Wheel Drive,19,Mitsubishi,Truck 4WD,Pickup,1991,Automatic,4,522.7647059
15,4,2.6,All-Wheel Drive,19,Mazda,B2600i 4x4,Pickup,1991,Automatic,4,522.7647059
16,4,2.4,All-Wheel Drive,18,Toyota,Truck 4WD,Pickup,1991,Automatic,4,522.7647059
16,4,2.5,All-Wheel Drive,20,Jeep,Comanche Pickup 4WD,Pickup,1991,Manual,4,493.7222222
17,4,2.4,All-Wheel Drive,20,Nissan,Truck 4WD,Pickup,1991,Manual,5,493.7222222
17,4,2.4,All-Wheel Drive,20,Dodge,Power Ram 50 4WD,Pickup,1991,Manual,5,493.7222222
16,4,2.5,All-Wheel Drive,20,Jeep,Comanche Pickup 4WD,Pickup,1991,Manual,5,493.7222222
15,4,2.6,All-Wheel Drive,18,Isuzu,Pickup 4WD,Pickup,1991,Manual,5,555.4375
17,4,2.4,All-Wheel Drive,20,Mitsubishi,Truck 4WD,Pickup,1991,Manual,5,493.7222222
16,4,2.6,All-Wheel Drive,19,Mazda,B2600i 4x4,Pickup,1991,Manual,5,522.7647059
17,4,2.4,All-Wheel Drive,20,Toyota,Truck 4WD,Pickup,1991,Manual,5,493.7222222
14,6,4.3,All-Wheel Drive,18,Chevrolet,K1500 Pickup 4WD,Pickup,1991,Automatic,4,555.4375
14,6,4.3,All-Wheel Drive,18,Chevrolet,K2500 Pickup 4WD,Pickup,1991,Automatic,4,592.4666667
15,6,4.3,All-Wheel Drive,20,Chevrolet,S10 Pickup 4WD,Pickup,1991,Automatic,4,522.7647059
14,6,3,All-Wheel Drive,18,Nissan,Truck 4WD,Pickup,1991,Automatic,4,555.4375
14,6,3.9,All-Wheel Drive,18,Dodge,Dakota Pickup 4WD,Pickup,1991,Automatic,4,592.4666667
15,6,3,All-Wheel Drive,18,Dodge,Power Ram 50 4WD,Pickup,1991,Automatic,4,555.4375
13,6,3.9,All-Wheel Drive,14,Dodge,W100/W150 Pickup 4WD,Pickup,1991,Automatic,4,683.6153846
13,6,4,All-Wheel Drive,17,Jeep,Comanche Pickup 4WD,Pickup,1991,Automatic,4,592.4666667
14,6,4.9,All-Wheel Drive,17,Ford,F150 Pickup 4WD,Pickup,1991,Automatic,4,592.4666667
14,6,4.3,All-Wheel Drive,18,GMC,Sierra 1500 4WD,Pickup,1991,Automatic,4,555.4375
14,6,4.3,All-Wheel Drive,18,GMC,K2500 Sierra 4WD,Pickup,1991,Automatic,4,592.4666667
15,6,4.3,All-Wheel Drive,20,GMC,Sonoma 4WD,Pickup,1991,Automatic,4,522.7647059
14,6,3,All-Wheel Drive,17,Toyota,Truck 4WD,Pickup,1991,Automatic,4,592.4666667
14,6,4.3,All-Wheel Drive,16,Chevrolet,K1500 Pickup 4WD,Pickup,1991,Manual,4,592.4666667
14,6,4.3,All-Wheel Drive,16,Chevrolet,K2500 Pickup 4WD,Pickup,1991,Manual,4,592.4666667
11,6,3.9,All-Wheel Drive,15,Dodge,W100/W150 Pickup 4WD,Pickup,1991,Manual,4,683.6153846
15,6,4.9,All-Wheel Drive,17,Ford,F150 Pickup 4WD,Pickup,1991,Manual,4,592.4666667
14,6,4.3,All-Wheel Drive,16,GMC,Sierra 1500 4WD,Pickup,1991,Manual,4,592.4666667
14,6,4.3,All-Wheel Drive,16,GMC,K2500 Sierra 4WD,Pickup,1991,Manual,4,592.4666667
15,6,4.3,All-Wheel Drive,19,Chevrolet,K1500 Pickup 4WD,Pickup,1991,Manual,5,555.4375
15,6,4.3,All-Wheel Drive,18,Chevrolet,K1500 Pickup 4WD,Pickup,1991,Manual,5,555.4375
15,6,4.3,All-Wheel Drive,18,Chevrolet,K2500 Pickup 4WD,Pickup,1991,Manual,5,555.4375
15,6,4.3,All-Wheel Drive,17,Chevrolet,K2500 Pickup 4WD,Pickup,1991,Manual,5,555.4375
14,6,4.3,All-Wheel Drive,19,Chevrolet,S10 Pickup 4WD,Pickup,1991,Manual,5,555.4375
14,6,3,All-Wheel Drive,18,Nissan,Truck 4WD,Pickup,1991,Manual,5,592.4666667
14,6,3.9,All-Wheel Drive,19,Dodge,Dakota Pickup 4WD,Pickup,1991,Manual,5,555.4375
15,6,3,All-Wheel Drive,20,Dodge,Power Ram 50 4WD,Pickup,1991,Manual,5,522.7647059
15,6,4,All-Wheel Drive,20,Jeep,Comanche Pickup 4WD,Pickup,1991,Manual,5,522.7647059
13,6,4.9,All-Wheel Drive,17,Ford,F150 Pickup 4WD,Pickup,1991,Manual,5,634.7857143
13,6,4.9,All-Wheel Drive,17,Ford,F250 Pickup 4WD,Pickup,1991,Manual,5,634.7857143
15,6,4.3,All-Wheel Drive,19,GMC,Sierra 1500 4WD,Pickup,1991,Manual,5,555.4375
15,6,4.3,All-Wheel Drive,18,GMC,Sierra 1500 4WD,Pickup,1991,Manual,5,555.4375
15,6,4.3,All-Wheel Drive,18,GMC,K2500 Sierra 4WD,Pickup,1991,Manual,5,555.4375
15,6,4.3,All-Wheel Drive,17,GMC,K2500 Sierra 4WD,Pickup,1991,Manual,5,555.4375
14,6,4.3,All-Wheel Drive,19,GMC,Sonoma 4WD,Pickup,1991,Manual,5,555.4375
14,6,3.1,All-Wheel Drive,17,Isuzu,Pickup 4WD,Pickup,1991,Manual,5,592.4666667
15,6,3,All-Wheel Drive,20,Mitsubishi,Truck 4WD,Pickup,1991,Manual,5,522.7647059
14,6,3,All-Wheel Drive,17,Toyota,Truck 4WD,Pickup,1991,Manual,5,592.4666667
12,8,5,All-Wheel Drive,16,Chevrolet,K1500 Pickup 4WD,Pickup,1991,Automatic,4,634.7857143
11,8,5.7,All-Wheel Drive,15,Chevrolet,K1500 Pickup 4WD,Pickup,1991,Automatic,4,683.6153846
15,8,6.2,All-Wheel Drive,19,Chevrolet,K1500 Pickup 4WD,Pickup,1991,Automatic,4,636.25
12,8,5,All-Wheel Drive,16,Chevrolet,K2500 Pickup 4WD,Pickup,1991,Automatic,4,634.7857143
11,8,5.7,All-Wheel Drive,15,Chevrolet,K2500 Pickup 4WD,Pickup,1991,Automatic,4,683.6153846
15,8,6.2,All-Wheel Drive,20,Chevrolet,K2500 Pickup 4WD,Pickup,1991,Automatic,4,598.8235294
11,8,5.2,All-Wheel Drive,16,Dodge,Dakota Pickup 4WD,Pickup,1991,Automatic,4,683.6153846
11,8,5.2,All-Wheel Drive,13,Dodge,W100/W150 Pickup 4WD,Pickup,1991,Automatic,4,740.5833333
10,8,5.9,All-Wheel Drive,12,Dodge,W100/W150 Pickup 4WD,Pickup,1991,Automatic,4,807.9090909
11,8,5.2,All-Wheel Drive,13,Dodge,W250 Pickup 4WD,Pickup,1991,Automatic,4,807.9090909
10,8,5.9,All-Wheel Drive,12,Dodge,W250 Pickup 4WD,Pickup,1991,Automatic,4,807.9090909
12,8,5,All-Wheel Drive,16,Ford,F150 Pickup 4WD,Pickup,1991,Automatic,4,683.6153846
11,8,5,All-Wheel Drive,16,Ford,F150 Pickup 4WD,Pickup,1991,Automatic,4,683.6153846
10,8,5.8,All-Wheel Drive,15,Ford,F150 Pickup 4WD,Pickup,1991,Automatic,4,740.5833333
11,8,5,All-Wheel Drive,16,Ford,F250 Pickup 4WD,Pickup,1991,Automatic,4,683.6153846
10,8,5.8,All-Wheel Drive,15,Ford,F250 Pickup 4WD,Pickup,1991,Automatic,4,740.5833333
12,8,5,All-Wheel Drive,16,GMC,Sierra 1500 4WD,Pickup,1991,Automatic,4,634.7857143
11,8,5.7,All-Wheel Drive,15,GMC,Sierra 1500 4WD,Pickup,1991,Automatic,4,683.6153846
15,8,6.2,All-Wheel Drive,19,GMC,Sierra 1500 4WD,Pickup,1991,Automatic,4,636.25
12,8,5,All-Wheel Drive,16,GMC,K2500 Sierra 4WD,Pickup,1991,Automatic,4,634.7857143
11,8,5.7,All-Wheel Drive,15,GMC,K2500 Sierra 4WD,Pickup,1991,Automatic,4,683.6153846
15,8,6.2,All-Wheel Drive,20,GMC,K2500 Sierra 4WD,Pickup,1991,Automatic,4,598.8235294
11,8,5.7,All-Wheel Drive,13,Chevrolet,K1500 Pickup 4WD,Pickup,1991,Manual,4,740.5833333
15,8,6.2,All-Wheel Drive,17,Chevrolet,K1500 Pickup 4WD,Pickup,1991,Manual,4,636.25
11,8,5.7,All-Wheel Drive,13,Chevrolet,K2500 Pickup 4WD,Pickup,1991,Manual,4,740.5833333
15,8,6.2,All-Wheel Drive,17,Chevrolet,K2500 Pickup 4WD,Pickup,1991,Manual,4,636.25
10,8,5.2,All-Wheel Drive,13,Dodge,W100/W150 Pickup 4WD,Pickup,1991,Manual,4,807.9090909
8,8,5.9,All-Wheel Drive,12,Dodge,W100/W150 Pickup 4WD,Pickup,1991,Manual,4,888.7
10,8,5.2,All-Wheel Drive,13,Dodge,W250 Pickup 4WD,Pickup,1991,Manual,4,807.9090909
8,8,5.9,All-Wheel Drive,12,Dodge,W250 Pickup 4WD,Pickup,1991,Manual,4,888.7
12,8,5,All-Wheel Drive,14,Ford,F150 Pickup 4WD,Pickup,1991,Manual,4,683.6153846
11,8,5,All-Wheel Drive,12,Ford,F250 Pickup 4WD,Pickup,1991,Manual,4,807.9090909
11,8,5.7,All-Wheel Drive,13,GMC,Sierra 1500 4WD,Pickup,1991,Manual,4,740.5833333
15,8,6.2,All-Wheel Drive,17,GMC,Sierra 1500 4WD,Pickup,1991,Manual,4,636.25
11,8,5.7,All-Wheel Drive,13,GMC,K2500 Sierra 4WD,Pickup,1991,Manual,4,740.5833333
15,8,6.2,All-Wheel Drive,17,GMC,K2500 Sierra 4WD,Pickup,1991,Manual,4,636.25
12,8,5,All-Wheel Drive,17,Chevrolet,K1500 Pickup 4WD,Pickup,1991,Manual,5,634.7857143
11,8,5.7,All-Wheel Drive,16,Chevrolet,K1500 Pickup 4WD,Pickup,1991,Manual,5,683.6153846
11,8,5.7,All-Wheel Drive,15,Chevrolet,K1500 Pickup 4WD,Pickup,1991,Manual,5,683.6153846
12,8,5,All-Wheel Drive,17,Chevrolet,K2500 Pickup 4WD,Pickup,1991,Manual,5,634.7857143
11,8,5.7,All-Wheel Drive,15,Chevrolet,K2500 Pickup 4WD,Pickup,1991,Manual,5,683.6153846
11,8,5.7,All-Wheel Drive,15,Chevrolet,K2500 Pickup 4WD,Pickup,1991,Manual,5,740.5833333
11,8,5,All-Wheel Drive,15,Ford,F150 Pickup 4WD,Pickup,1991,Manual,5,683.6153846
11,8,5,All-Wheel Drive,15,Ford,F250 Pickup 4WD,Pickup,1991,Manual,5,683.6153846
12,8,5,All-Wheel Drive,17,GMC,Sierra 1500 4WD,Pickup,1991,Manual,5,634.7857143
11,8,5.7,All-Wheel Drive,16,GMC,Sierra 1500 4WD,Pickup,1991,Manual,5,683.6153846
11,8,5.7,All-Wheel Drive,15,GMC,Sierra 1500 4WD,Pickup,1991,Manual,5,683.6153846
12,8,5,All-Wheel Drive,17,GMC,K2500 Sierra 4WD,Pickup,1991,Manual,5,634.7857143
11,8,5.7,All-Wheel Drive,15,GMC,K2500 Sierra 4WD,Pickup,1991,Manual,5,683.6153846
11,8,5.7,All-Wheel Drive,15,GMC,K2500 Sierra 4WD,Pickup,1991,Manual,5,740.5833333
16,8,6.2,All-Wheel Drive,20,Chevrolet,K1500 Pickup 4WD,Pickup,1991,Manual,5,598.8235294
17,8,6.2,All-Wheel Drive,21,Chevrolet,K2500 Pickup 4WD,Pickup,1991,Manual,5,565.5555556
16,8,6.2,All-Wheel Drive,20,GMC,Sierra 1500 4WD,Pickup,1991,Manual,5,598.8235294
17,8,6.2,All-Wheel Drive,21,GMC,Sierra 2500 4WD,Pickup,1991,Manual,5,565.5555556
19,4,2.5,Rear-Wheel Drive,26,Chevrolet,S10 Pickup 2WD,Pickup,1991,Automatic,4,423.1904762
18,4,2.4,Rear-Wheel Drive,24,Nissan,Truck 2WD,Pickup,1991,Automatic,4,444.35
17,4,2.4,Rear-Wheel Drive,21,Dodge,Ram 50 Pickup 2WD,Pickup,1991,Automatic,4,467.7368421
18,4,2.3,Rear-Wheel Drive,22,Ford,Ranger Pickup 2WD,Pickup,1991,Automatic,4,444.35
19,4,2.5,Rear-Wheel Drive,26,GMC,Sonoma 2WD,Pickup,1991,Automatic,4,423.1904762
17,4,2.6,Rear-Wheel Drive,21,Isuzu,Pickup 2WD,Pickup,1991,Automatic,4,493.7222222
17,4,2.4,Rear-Wheel Drive,21,Mitsubishi,Truck 2WD,Pickup,1991,Automatic,4,467.7368421
21,4,2.5,Rear-Wheel Drive,25,Chevrolet,S10 Pickup 2WD,Pickup,1991,Manual,5,403.9545455
21,4,2.4,Rear-Wheel Drive,25,Nissan,Truck 2WD,Pickup,1991,Manual,5,403.9545455
17,4,2.4,Rear-Wheel Drive,22,Dodge,Ram 50 Pickup 2WD,Pickup,1991,Manual,5,467.7368421
21,4,2.3,Rear-Wheel Drive,26,Ford,Ranger Pickup 2WD,Pickup,1991,Manual,5,386.3913043
21,4,2.5,Rear-Wheel Drive,25,GMC,Sonoma 2WD,Pickup,1991,Manual,5,403.9545455
19,4,2.3,Rear-Wheel Drive,22,Isuzu,Pickup 2WD,Pickup,1991,Manual,5,444.35
17,4,2.6,Rear-Wheel Drive,22,Isuzu,Pickup 2WD,Pickup,1991,Manual,5,467.7368421
17,4,2.4,Rear-Wheel Drive,22,Mitsubishi,Truck 2WD,Pickup,1991,Manual,5,467.7368421
16,6,4.3,Rear-Wheel Drive,22,Chevrolet,S10 Pickup 2WD,Pickup,1991,Automatic,4,493.7222222
16,6,3,Rear-Wheel Drive,22,Nissan,Truck 2WD,Pickup,1991,Automatic,4,493.7222222
16,6,3,Rear-Wheel Drive,21,Ford,Ranger Pickup 2WD,Pickup,1991,Automatic,4,493.7222222
15,6,4,Rear-Wheel Drive,21,Ford,Ranger Pickup 2WD,Pickup,1991,Automatic,4,522.7647059
16,6,4.3,Rear-Wheel Drive,22,GMC,Sonoma 2WD,Pickup,1991,Automatic,4,493.7222222
17,6,2.8,Rear-Wheel Drive,23,Chevrolet,S10 Pickup 2WD,Pickup,1991,Manual,5,467.7368421
